imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
0,392880,433,686,1528,-1315,-280,-178,158,138,138
0,392887,474,745,1460,-1207,-279,-239,158,138,138
0,392894,474,745,1460,-1207,-279,-239,158,138,138
0,392901,483,766,1492,-948,12,-196,158,138,138
0,392909,483,766,1492,-948,12,-196,158,138,138
0,392916,483,766,1492,-948,12,-196,158,138,138
0,392924,456,760,1498,-825,-27,-3,158,138,138
0,392931,456,760,1498,-825,-27,-3,158,138,138
0,392938,456,760,1498,-825,-27,-3,158,138,138
0,392945,424,742,1524,-889,102,65,160,138,140
0,392951,424,742,1524,-889,102,65,160,138,140
0,392957,424,742,1524,-889,102,65,160,138,140
0,392964,434,749,1545,-1122,218,-103,160,138,140
0,392970,434,749,1545,-1122,218,-103,160,138,140
0,392976,434,749,1545,-1122,218,-103,160,138,140
0,392981,439,771,1537,-1279,25,-153,160,138,140
0,392987,439,771,1537,-1279,25,-153,160,138,140
0,392993,439,771,1537,-1279,25,-153,160,138,140
0,392998,439,771,1537,-1279,25,-153,160,138,140
0,393004,424,769,1535,-1189,34,-96,160,138,140
0,393009,424,769,1535,-1189,34,-96,160,138,140
0,393013,424,769,1535,-1189,34,-96,160,138,140
0,393019,424,769,1535,-1189,34,-96,160,138,140
0,393023,410,763,1552,-1082,106,-59,160,138,140
0,393029,410,763,1552,-1082,106,-59,160,138,140
0,393034,410,763,1552,-1082,106,-59,160,138,140
0,393039,410,763,1552,-1082,106,-59,160,138,140
0,393044,378,725,1598,-1138,71,-34,160,138,140
0,393050,378,725,1598,-1138,71,-34,160,138,140
0,393056,378,725,1598,-1138,71,-34,160,138,140
0,393061,378,725,1598,-1138,71,-34,160,138,140
0,393066,387,737,1559,-1299,-15,-165,149,131,137
0,393071,387,737,1559,-1299,-15,-165,149,131,137
0,393075,387,737,1559,-1299,-15,-165,149,131,137
0,393080,387,737,1559,-1299,-15,-165,149,131,137
0,393085,403,739,1583,-1122,-23,-315,149,131,137
0,393091,403,739,1583,-1122,-23,-315,149,131,137
0,393095,403,739,1583,-1122,-23,-315,149,131,137
0,393100,403,739,1583,-1122,-23,-315,149,131,137
0,393105,441,767,1573,-1146,-242,-459,149,131,137
0,393109,441,767,1573,-1146,-242,-459,149,131,137
0,393114,441,767,1573,-1146,-242,-459,149,131,137
0,393119,441,767,1573,-1146,-242,-459,149,131,137
0,393124,449,778,1544,-1472,-441,-330,149,131,137
0,393129,449,778,1544,-1472,-441,-330,149,131,137
0,393135,449,778,1544,-1472,-441,-330,149,131,137
0,393140,449,778,1544,-1472,-441,-330,149,131,137
0,393146,454,789,1506,-1498,-211,-277,149,131,137
0,393151,454,789,1506,-1498,-211,-277,149,131,137
0,393156,454,789,1506,-1498,-211,-277,149,131,137
0,393162,473,791,1566,-1107,74,-233,149,131,137
0,393168,473,791,1566,-1107,74,-233,149,131,137
0,393175,473,791,1566,-1107,74,-233,149,131,137
0,393180,473,791,1566,-1107,74,-233,149,131,137
0,393186,473,791,1566,-1107,74,-233,157,141,139
0,393192,473,791,1566,-1107,74,-233,157,141,139
0,393197,473,791,1566,-1107,74,-233,157,141,139
0,393204,425,760,1550,-1415,-333,111,157,141,139
0,393209,425,760,1550,-1415,-333,111,157,141,139
0,393216,425,760,1550,-1415,-333,111,157,141,139
0,393222,417,753,1577,-1296,-204,-8,157,141,139
0,393228,417,753,1577,-1296,-204,-8,157,141,139
0,393234,417,753,1577,-1296,-204,-8,157,141,139
0,393240,417,753,1577,-1296,-204,-8,157,141,139
