imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,295499,196,-1868,-415,-1021,-580,-324,396,122,-320
2,295507,196,-1868,-415,-1021,-580,-324,396,122,-320
2,295516,194,-1868,-417,-1026,-583,-332,396,122,-320
2,295524,194,-1868,-417,-1026,-583,-332,396,122,-320
2,295532,197,-1866,-418,-1024,-578,-328,396,122,-320
2,295539,197,-1866,-418,-1024,-578,-328,396,122,-320
2,295547,197,-1866,-418,-1024,-578,-328,396,122,-320
2,295555,194,-1870,-415,-1032,-584,-327,396,122,-320
2,295562,194,-1870,-415,-1032,-584,-327,396,122,-320
2,295568,194,-1870,-415,-1032,-584,-327,396,122,-320
2,295575,193,-1874,-418,-1025,-576,-324,396,122,-320
2,295581,193,-1874,-418,-1025,-576,-324,396,122,-320
2,295587,193,-1874,-418,-1025,-576,-324,396,122,-320
2,295595,198,-1870,-419,-1021,-579,-324,396,122,-320
2,295601,198,-1870,-419,-1021,-579,-324,396,122,-320
2,295606,198,-1870,-419,-1021,-579,-324,396,122,-320
2,295613,194,-1868,-420,-1019,-581,-324,401,123,-333
2,295618,194,-1868,-420,-1019,-581,-324,401,123,-333
2,295625,194,-1868,-420,-1019,-581,-324,401,123,-333
2,295630,193,-1867,-410,-1018,-584,-328,401,123,-333
2,295636,193,-1867,-410,-1018,-584,-328,401,123,-333
2,295643,193,-1867,-410,-1018,-584,-328,401,123,-333
2,295648,193,-1867,-410,-1018,-584,-328,401,123,-333
2,295654,195,-1867,-423,-1026,-579,-328,401,123,-333
2,295659,195,-1867,-423,-1026,-579,-328,401,123,-333
2,295664,195,-1867,-423,-1026,-579,-328,401,123,-333
2,295670,198,-1868,-418,-1023,-579,-320,401,123,-333
2,295675,198,-1868,-418,-1023,-579,-320,401,123,-333
2,295682,198,-1868,-418,-1023,-579,-320,401,123,-333
2,295687,198,-1868,-418,-1023,-579,-320,401,123,-333
2,295693,194,-1869,-417,-1023,-583,-319,401,123,-333
2,295698,194,-1869,-417,-1023,-583,-319,401,123,-333
2,295704,194,-1869,-417,-1023,-583,-319,401,123,-333
2,295709,198,-1868,-417,-1021,-580,-323,401,123,-333
2,295714,198,-1868,-417,-1021,-580,-323,401,123,-333
2,295719,198,-1868,-417,-1021,-580,-323,401,123,-333
2,295726,198,-1868,-417,-1021,-580,-323,401,123,-333
2,295731,194,-1872,-414,-1024,-575,-330,401,123,-333
2,295737,194,-1872,-414,-1024,-575,-330,401,123,-333
2,295742,194,-1872,-414,-1024,-575,-330,401,123,-333
2,295747,194,-1872,-414,-1024,-575,-330,401,123,-333
2,295752,195,-1870,-414,-1027,-583,-328,397,131,-321
2,295758,195,-1870,-414,-1027,-583,-328,397,131,-321
2,295763,195,-1870,-414,-1027,-583,-328,397,131,-321
2,295770,191,-1870,-419,-1025,-579,-322,397,131,-321
2,295775,191,-1870,-419,-1025,-579,-322,397,131,-321
2,295780,191,-1870,-419,-1025,-579,-322,397,131,-321
2,295786,191,-1870,-419,-1025,-579,-322,397,131,-321
2,295791,193,-1865,-406,-1028,-576,-324,397,131,-321
2,295797,193,-1865,-406,-1028,-576,-324,397,131,-321
2,295803,193,-1865,-406,-1028,-576,-324,397,131,-321
2,295809,193,-1865,-406,-1028,-576,-324,397,131,-321
2,295815,192,-1869,-415,-1018,-577,-329,397,131,-321
2,295820,192,-1869,-415,-1018,-577,-329,397,131,-321
2,295825,192,-1869,-415,-1018,-577,-329,397,131,-321
2,295830,193,-1866,-417,-1019,-580,-327,397,131,-321
2,295836,193,-1866,-417,-1019,-580,-327,397,131,-321
2,295841,193,-1866,-417,-1019,-580,-327,397,131,-321
2,295847,193,-1866,-417,-1019,-580,-327,397,131,-321
2,295853,198,-1869,-421,-1020,-586,-324,397,131,-321
2,295858,198,-1869,-421,-1020,-586,-324,397,131,-321
2,295863,198,-1869,-421,-1020,-586,-324,397,131,-321
2,295869,198,-1869,-421,-1020,-586,-324,397,131,-321
2,295874,196,-1869,-415,-1025,-580,-323,389,125,-323
2,295880,196,-1869,-415,-1025,-580,-323,389,125,-323
2,295885,196,-1869,-415,-1025,-580,-323,389,125,-323
2,295891,197,-1867,-408,-1029,-584,-328,389,125,-323
2,295897,197,-1867,-408,-1029,-584,-328,389,125,-323
2,295902,197,-1867,-408,-1029,-584,-328,389,125,-323
2,295908,197,-1867,-408,-1029,-584,-328,389,125,-323
2,295914,195,-1868,-419,-1024,-581,-330,389,125,-323
2,295919,195,-1868,-419,-1024,-581,-330,389,125,-323
2,295924,195,-1868,-419,-1024,-581,-330,389,125,-323
2,295930,193,-1871,-412,-1026,-579,-335,389,125,-323
2,295936,193,-1871,-412,-1026,-579,-335,389,125,-323
2,295941,193,-1871,-412,-1026,-579,-335,389,125,-323
2,295946,193,-1871,-412,-1026,-579,-335,389,125,-323
2,295952,194,-1870,-420,-1022,-580,-328,389,125,-323
2,295957,194,-1870,-420,-1022,-580,-328,389,125,-323
2,295963,194,-1870,-420,-1022,-580,-328,389,125,-323
2,295968,194,-1870,-420,-1022,-580,-328,389,125,-323
2,295974,194,-1870,-410,-1019,-578,-325,389,125,-323
2,295980,194,-1870,-410,-1019,-578,-325,389,125,-323
2,295985,194,-1870,-410,-1019,-578,-325,389,125,-323
2,295990,192,-1874,-416,-1021,-583,-332,389,125,-323
