imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
2,344249,2220,206,-452,-1026,-584,-327,121,-47,-315
2,344256,2218,210,-461,-1026,-583,-320,121,-47,-315
2,344263,2218,210,-461,-1026,-583,-320,121,-47,-315
2,344270,2218,210,-461,-1026,-583,-320,121,-47,-315
2,344278,2216,211,-452,-1024,-585,-326,121,-47,-315
2,344285,2216,211,-452,-1024,-585,-326,121,-47,-315
2,344292,2216,211,-452,-1024,-585,-326,121,-47,-315
2,344299,2220,210,-451,-1014,-582,-325,121,-47,-315
2,344305,2220,210,-451,-1014,-582,-325,121,-47,-315
2,344311,2220,210,-451,-1014,-582,-325,121,-47,-315
2,344316,2217,205,-454,-1015,-581,-321,113,-53,-315
2,344322,2217,205,-454,-1015,-581,-321,113,-53,-315
2,344328,2217,205,-454,-1015,-581,-321,113,-53,-315
2,344333,2217,205,-454,-1015,-581,-321,113,-53,-315
2,344339,2218,206,-453,-1020,-587,-317,113,-53,-315
2,344345,2218,206,-453,-1020,-587,-317,113,-53,-315
2,344351,2218,206,-453,-1020,-587,-317,113,-53,-315
2,344357,2218,206,-449,-1022,-587,-321,113,-53,-315
2,344363,2218,206,-449,-1022,-587,-321,113,-53,-315
2,344369,2218,206,-449,-1022,-587,-321,113,-53,-315
2,344374,2221,211,-454,-1020,-587,-323,113,-53,-315
2,344380,2221,211,-454,-1020,-587,-323,113,-53,-315
2,344385,2221,211,-454,-1020,-587,-323,113,-53,-315
2,344391,2221,211,-454,-1020,-587,-323,113,-53,-315
2,344397,2221,207,-460,-1021,-581,-319,113,-53,-315
2,344403,2221,207,-460,-1021,-581,-319,113,-53,-315
2,344410,2221,207,-460,-1021,-581,-319,113,-53,-315
2,344415,2220,207,-461,-1027,-582,-329,113,-53,-315
2,344422,2220,207,-461,-1027,-582,-329,113,-53,-315
2,344428,2220,207,-461,-1027,-582,-329,113,-53,-315
2,344434,2219,209,-454,-1024,-584,-326,113,-53,-315
2,344440,2219,209,-454,-1024,-584,-326,113,-53,-315
2,344446,2219,209,-454,-1024,-584,-326,113,-53,-315
2,344453,2219,209,-454,-1024,-584,-326,113,-53,-315
2,344460,2217,206,-455,-1023,-587,-324,118,-58,-314
2,344466,2217,206,-455,-1023,-587,-324,118,-58,-314
2,344473,2217,206,-455,-1023,-587,-324,118,-58,-314
2,344480,2219,204,-456,-1026,-587,-323,118,-58,-314
2,344487,2219,204,-456,-1026,-587,-323,118,-58,-314
2,344496,2220,207,-455,-1026,-585,-319,118,-58,-314
2,344503,2220,207,-455,-1026,-585,-319,118,-58,-314
2,344509,2220,207,-455,-1026,-585,-319,118,-58,-314
2,344514,2220,203,-460,-1018,-581,-316,118,-58,-314
2,344520,2220,203,-460,-1018,-581,-316,118,-58,-314
2,344527,2220,203,-460,-1018,-581,-316,118,-58,-314
2,344534,2220,203,-460,-1018,-581,-316,118,-58,-314
2,344540,2219,207,-461,-1011,-577,-321,118,-58,-314
2,344546,2219,207,-461,-1011,-577,-321,118,-58,-314
2,344552,2219,207,-461,-1011,-577,-321,118,-58,-314
2,344557,2221,209,-458,-1007,-577,-320,118,-58,-314
2,344562,2221,209,-458,-1007,-577,-320,118,-58,-314
2,344568,2221,209,-458,-1007,-577,-320,118,-58,-314
2,344574,2220,208,-457,-1017,-576,-320,122,-52,-328
2,344580,2220,208,-457,-1017,-576,-320,122,-52,-328
2,344586,2220,208,-457,-1017,-576,-320,122,-52,-328
2,344591,2220,208,-457,-1017,-576,-320,122,-52,-328
2,344596,2217,209,-452,-1019,-582,-320,122,-52,-328
2,344602,2217,209,-452,-1019,-582,-320,122,-52,-328
2,344607,2217,209,-452,-1019,-582,-320,122,-52,-328
2,344613,2217,209,-452,-1019,-582,-320,122,-52,-328
2,344620,2220,209,-452,-1021,-579,-320,122,-52,-328
2,344626,2220,209,-452,-1021,-579,-320,122,-52,-328
2,344632,2220,209,-452,-1021,-579,-320,122,-52,-328
2,344637,2219,205,-454,-1017,-588,-322,122,-52,-328
2,344643,2219,205,-454,-1017,-588,-322,122,-52,-328
2,344648,2219,205,-454,-1017,-588,-322,122,-52,-328
2,344654,2216,206,-448,-1018,-587,-324,122,-52,-328
2,344659,2216,206,-448,-1018,-587,-324,122,-52,-328
2,344665,2216,206,-448,-1018,-587,-324,122,-52,-328
2,344670,2216,206,-448,-1018,-587,-324,122,-52,-328
2,344676,2216,208,-458,-1023,-586,-324,122,-52,-328
2,344682,2216,208,-458,-1023,-586,-324,122,-52,-328
2,344688,2216,208,-458,-1023,-586,-324,122,-52,-328
2,344694,2220,210,-454,-1028,-583,-323,113,-52,-328
2,344700,2220,210,-454,-1028,-583,-323,113,-53,-319
2,344706,2220,210,-454,-1028,-583,-323,113,-53,-319
2,344711,2220,210,-454,-1028,-583,-323,113,-53,-319
2,344716,2220,208,-450,-1017,-583,-324,113,-53,-319
2,344722,2220,208,-450,-1017,-583,-324,113,-53,-319
2,344727,2220,208,-450,-1017,-583,-324,113,-53,-319
2,344733,2220,208,-450,-1017,-583,-324,113,-53,-319
2,344738,2220,208,-454,-1022,-575,-319,113,-53,-319
2,344744,2220,208,-454,-1022,-575,-319,113,-53,-319
2,344751,2220,208,-454,-1022,-575,-319,113,-53,-319
2,344756,2217,205,-455,-1012,-580,-321,113,-53,-319
2,344762,2217,205,-455,-1012,-580,-321,113,-53,-319
2,344768,2217,205,-455,-1012,-580,-321,113,-53,-319
2,344773,2217,205,-455,-1012,-580,-321,113,-53,-319
2,344778,2220,207,-453,-1007,-589,-326,113,-53,-319
2,344784,2220,207,-453,-1007,-589,-326,113,-53,-319
2,344790,2220,207,-453,-1007,-589,-326,113,-53,-319
2,344795,2218,210,-455,-1023,-585,-322,113,-53,-319
2,344801,2218,210,-455,-1023,-585,-322,113,-53,-319
2,344806,2218,210,-455,-1023,-585,-322,113,-53,-319
2,344812,2218,210,-455,-1023,-585,-322,113,-53,-319
2,344817,2221,208,-464,-1013,-582,-323,113,-53,-319
2,344823,2221,208,-464,-1013,-582,-323,113,-53,-319
2,344829,2221,208,-464,-1013,-582,-323,113,-53,-319
2,344836,2219,211,-452,-1015,-577,-321,125,-45,-329
2,344842,2219,211,-452,-1015,-577,-321,125,-45,-329
2,344849,2219,211,-452,-1015,-577,-321,125,-45,-329
2,344854,2219,211,-452,-1015,-577,-321,125,-45,-329
2,344859,2218,206,-455,-1015,-580,-321,125,-45,-329
2,344865,2218,206,-455,-1015,-580,-321,125,-45,-329
2,344871,2218,206,-455,-1015,-580,-321,125,-45,-329
2,344879,2218,204,-455,-1020,-583,-322,125,-45,-329
2,344885,2218,204,-455,-1020,-583,-322,125,-45,-329
2,344891,2218,204,-455,-1020,-583,-322,125,-45,-329
2,344898,2217,207,-458,-1010,-587,-321,125,-45,-329
2,344903,2217,207,-458,-1010,-587,-321,125,-45,-329
2,344909,2217,207,-458,-1010,-587,-321,125,-45,-329
2,344915,2220,208,-457,-1010,-578,-331,125,-45,-329
2,344921,2220,208,-457,-1010,-578,-331,125,-45,-329
2,344927,2220,208,-457,-1010,-578,-331,125,-45,-329
2,344932,2220,208,-457,-1010,-578,-331,125,-45,-329
2,344938,2221,210,-449,-1011,-583,-329,125,-45,-329
2,344943,2221,210,-449,-1011,-583,-329,125,-45,-329
2,344949,2221,210,-449,-1011,-583,-329,125,-45,-329
2,344954,2221,210,-449,-1011,-583,-329,125,-45,-329
2,344961,2219,209,-453,-1016,-588,-325,117,-55,-325
2,344967,2219,209,-453,-1016,-588,-325,117,-55,-325
2,344973,2219,209,-453,-1016,-588,-325,117,-55,-325
2,344978,2219,206,-456,-1019,-585,-321,117,-55,-325
2,344984,2219,206,-456,-1019,-585,-321,117,-55,-325
2,344989,2219,206,-456,-1019,-585,-321,117,-55,-325
