imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
1,344249,-1427,366,-640,-129,-239,-93,62,-54,-196
1,344256,-1427,366,-640,-129,-239,-93,62,-54,-196
1,344263,-1427,366,-640,-129,-239,-93,62,-54,-196
1,344270,-1426,367,-640,-127,-238,-92,62,-54,-196
1,344278,-1426,367,-640,-127,-238,-92,62,-54,-196
1,344285,-1426,367,-638,-125,-230,-100,62,-54,-196
1,344292,-1426,367,-638,-125,-230,-100,62,-54,-196
1,344299,-1426,367,-638,-125,-230,-100,62,-54,-196
1,344305,-1426,367,-637,-133,-232,-93,63,-57,-191
1,344311,-1426,367,-637,-133,-232,-93,63,-57,-191
1,344316,-1426,367,-637,-133,-232,-93,63,-57,-191
1,344322,-1426,367,-637,-133,-232,-93,63,-57,-191
1,344328,-1425,367,-635,-133,-233,-88,63,-57,-191
1,344333,-1425,367,-635,-133,-233,-88,63,-57,-191
1,344339,-1425,367,-635,-133,-233,-88,63,-57,-191
1,344345,-1427,365,-640,-137,-236,-86,63,-57,-191
1,344351,-1427,365,-640,-137,-236,-86,63,-57,-191
1,344357,-1427,365,-640,-137,-236,-86,63,-57,-191
1,344363,-1427,365,-640,-137,-236,-86,63,-57,-191
1,344368,-1424,367,-640,-134,-240,-87,63,-57,-191
1,344374,-1424,367,-640,-134,-240,-87,63,-57,-191
1,344379,-1424,367,-640,-134,-240,-87,63,-57,-191
1,344385,-1426,365,-635,-134,-240,-91,63,-57,-191
1,344391,-1426,365,-635,-134,-240,-91,63,-57,-191
1,344396,-1426,365,-635,-134,-240,-91,63,-57,-191
1,344403,-1426,365,-635,-134,-240,-91,63,-57,-191
1,344410,-1425,370,-638,-135,-229,-88,63,-57,-191
1,344415,-1425,370,-638,-135,-229,-88,63,-57,-191
1,344421,-1425,370,-638,-135,-229,-88,63,-57,-191
1,344427,-1424,368,-637,-130,-229,-87,65,-53,-193
1,344434,-1424,368,-637,-130,-229,-87,65,-53,-193
1,344440,-1424,368,-637,-130,-229,-87,65,-53,-193
