imu,time,ax,ay,az,gx,gy,gz,mx,my,mz
0,247571,-1652,690,-508,-1495,-312,-40,261,399,-279
0,247578,-1650,689,-507,-1485,-314,-43,261,399,-279
0,247586,-1650,689,-507,-1485,-314,-43,261,399,-279
0,247595,-1650,689,-507,-1485,-314,-43,261,399,-279
0,247602,-1650,687,-513,-1489,-310,-41,261,399,-279
0,247609,-1650,687,-513,-1489,-310,-41,261,399,-279
0,247616,-1650,687,-513,-1489,-310,-41,261,399,-279
0,247622,-1650,687,-509,-1486,-301,-35,261,413,-283
0,247629,-1650,687,-509,-1486,-301,-35,261,413,-283
0,247636,-1650,687,-509,-1486,-301,-35,261,413,-283
0,247643,-1649,686,-502,-1483,-302,-48,261,413,-283
0,247649,-1649,686,-502,-1483,-302,-48,261,413,-283
0,247655,-1649,686,-502,-1483,-302,-48,261,413,-283
0,247661,-1651,683,-507,-1481,-303,-45,261,413,-283
0,247667,-1651,683,-507,-1481,-303,-45,261,413,-283
0,247672,-1651,683,-507,-1481,-303,-45,261,413,-283
0,247678,-1651,686,-510,-1491,-304,-43,261,413,-283
0,247685,-1651,686,-510,-1491,-304,-43,261,413,-283
0,247691,-1651,686,-510,-1491,-304,-43,261,413,-283
0,247696,-1651,686,-510,-1491,-304,-43,261,413,-283
0,247702,-1651,687,-508,-1482,-309,-42,261,413,-283
0,247707,-1651,687,-508,-1482,-309,-42,261,413,-283
0,247713,-1651,687,-508,-1482,-309,-42,261,413,-283
0,247718,-1652,686,-511,-1491,-304,-43,261,413,-283
0,247724,-1652,686,-511,-1491,-304,-43,261,413,-283
0,247730,-1652,686,-511,-1491,-304,-43,261,413,-283
0,247735,-1652,686,-511,-1491,-304,-43,261,413,-283
0,247740,-1649,688,-509,-1496,-311,-42,258,410,-280
0,247746,-1649,688,-509,-1496,-311,-42,258,410,-280
0,247751,-1649,688,-509,-1496,-311,-42,258,410,-280
0,247757,-1650,685,-507,-1487,-318,-36,258,410,-280
0,247762,-1650,685,-507,-1487,-318,-36,258,410,-280
0,247768,-1650,685,-507,-1487,-318,-36,258,410,-280
0,247773,-1650,685,-507,-1487,-318,-36,258,410,-280
0,247779,-1648,686,-507,-1489,-316,-42,258,410,-280
0,247784,-1648,686,-507,-1489,-316,-42,258,410,-280
0,247789,-1648,686,-507,-1489,-316,-42,258,410,-280
0,247795,-1648,686,-507,-1489,-316,-42,258,410,-280
0,247800,-1652,683,-504,-1496,-311,-41,258,410,-280
0,247806,-1652,683,-504,-1496,-311,-41,258,410,-280
0,247812,-1652,683,-504,-1496,-311,-41,258,410,-280
0,247817,-1652,686,-510,-1496,-311,-43,258,410,-280
0,247823,-1652,686,-510,-1496,-311,-43,258,410,-280
0,247828,-1652,686,-510,-1496,-311,-43,258,410,-280
0,247833,-1652,686,-510,-1496,-311,-43,258,410,-280
0,247839,-1652,688,-509,-1493,-304,-41,258,410,-280
0,247844,-1652,688,-509,-1493,-304,-41,258,410,-280
0,247849,-1652,688,-509,-1493,-304,-41,258,410,-280
0,247855,-1652,688,-509,-1493,-304,-41,258,410,-280
0,247861,-1648,687,-506,-1489,-308,-47,265,407,-281
0,247866,-1648,687,-506,-1489,-308,-47,265,407,-281
0,247872,-1648,687,-506,-1489,-308,-47,265,407,-281
0,247877,-1650,688,-508,-1492,-296,-34,265,407,-281
0,247882,-1650,688,-508,-1492,-296,-34,265,407,-281
0,247888,-1650,688,-508,-1492,-296,-34,265,407,-281
0,247894,-1650,688,-508,-1492,-296,-34,265,407,-281
0,247900,-1649,684,-501,-1491,-304,-39,265,407,-281
0,247906,-1649,684,-501,-1491,-304,-39,265,407,-281
0,247911,-1649,684,-501,-1491,-304,-39,265,407,-281
0,247917,-1649,684,-501,-1491,-304,-39,265,407,-281
0,247922,-1650,689,-509,-1490,-306,-44,265,407,-281
0,247927,-1650,689,-509,-1490,-306,-44,265,407,-281
0,247932,-1650,689,-509,-1490,-306,-44,265,407,-281
0,247938,-1649,685,-511,-1499,-304,-50,265,407,-281
0,247943,-1649,685,-511,-1499,-304,-50,265,407,-281
